id	y_hat
7658	neg
7659	pos
7660	neg
7661	neg
7662	pos
7663	pos
7664	pos
7665	neg
7666	neg
7667	neg
7668	pos
7669	pos
7670	pos
7671	neg
7672	neg
7673	pos
7674	pos
7675	pos
7676	pos
7677	pos
7678	pos
7679	neg
7680	neg
7681	pos
7682	neg
7683	pos
7684	pos
7685	neg
7686	pos
7687	pos
7688	neg
7689	pos
7690	neg
7691	neg
7692	neg
7693	neg
7694	neg
7695	neg
7696	neg
7697	neg
7698	neg
7699	pos
7700	neg
7701	neg
7702	pos
7703	pos
7704	pos
7705	pos
7706	neg
7707	pos
7708	neg
7709	neg
7710	pos
7711	neg
7712	neg
7713	pos
7714	neg
7715	neg
7716	neg
7717	neg
7718	pos
7719	neg
7720	neg
7721	neg
7722	neg
7723	neg
7724	neg
7725	pos
7726	neg
7727	neg
7728	neg
7729	pos
7730	pos
7731	neg
7732	pos
7733	neg
7734	neg
7735	pos
7736	neg
7737	neg
7738	neg
7739	pos
7740	neg
7741	neg
7742	neg
7743	neg
7744	pos
7745	neg
7746	pos
7747	neg
7748	neg
7749	neg
7750	neg
7751	neg
7752	pos
7753	neg
7754	pos
7755	pos
7756	pos
7757	pos
7758	neg
7759	neg
7760	neg
7761	pos
7762	neg
7763	neg
7764	pos
7765	pos
7766	neg
7767	neg
7768	neg
7769	neg
7770	pos
7771	pos
7772	pos
7773	neg
7774	pos
7775	pos
7776	neg
7777	pos
7778	neg
7779	pos
7780	neg
7781	pos
7782	neg
7783	neg
7784	neg
7785	neg
7786	pos
7787	neg
7788	neg
7789	pos
7790	neg
7791	pos
7792	neg
7793	pos
7794	pos
7795	neg
7796	pos
7797	pos
7798	pos
7799	pos
7800	neg
7801	neg
7802	neg
7803	neg
7804	pos
7805	pos
7806	neg
7807	neg
7808	pos
7809	neg
7810	pos
7811	neg
7812	neg
7813	neg
7814	pos
7815	neg
7816	pos
7817	neg
7818	neg
7819	pos
7820	pos
7821	neg
7822	neg
7823	neg
7824	pos
7825	pos
7826	neg
7827	pos
7828	pos
7829	neg
7830	pos
7831	pos
7832	pos
7833	pos
7834	pos
7835	neg
7836	neg
7837	pos
7838	pos
7839	pos
7840	pos
7841	pos
7842	pos
7843	neg
7844	neg
7845	neg
7846	pos
7847	pos
7848	pos
7849	pos
7850	pos
7851	pos
7852	neg
7853	pos
7854	pos
7855	pos
7856	pos
7857	pos
7858	pos
7859	pos
7860	pos
7861	pos
7862	pos
7863	pos
7864	neg
7865	pos
7866	pos
7867	pos
7868	pos
7869	neg
7870	pos
7871	pos
7872	pos
7873	pos
7874	neg
7875	neg
7876	pos
7877	neg
7878	neg
7879	pos
7880	neg
7881	neg
7882	pos
7883	neg
7884	neg
7885	neg
7886	neg
7887	neg
7888	pos
7889	pos
7890	neg
7891	pos
7892	neg
7893	neg
7894	pos
7895	neg
7896	pos
7897	pos
7898	pos
7899	neg
7900	neg
7901	neg
7902	pos
7903	pos
7904	pos
7905	pos
7906	neg
7907	pos
7908	pos
7909	pos
7910	pos
7911	neg
7912	neg
7913	pos
7914	pos
7915	neg
7916	pos
7917	pos
7918	pos
7919	pos
7920	neg
7921	pos
7922	pos
7923	pos
7924	pos
7925	neg
7926	neg
7927	pos
7928	pos
7929	neg
7930	pos
7931	neg
7932	neg
7933	pos
7934	pos
7935	pos
7936	pos
7937	neg
7938	pos
7939	pos
7940	pos
7941	pos
7942	pos
7943	pos
7944	pos
7945	neg
7946	pos
7947	neg
7948	pos
7949	pos
7950	pos
7951	neg
7952	neg
7953	neg
7954	pos
7955	neg
7956	neg
7957	neg
7958	neg
7959	pos
7960	pos
7961	neg
7962	pos
7963	pos
7964	pos
7965	neg
7966	neg
7967	pos
7968	neg
7969	pos
7970	pos
7971	pos
7972	pos
7973	pos
7974	pos
7975	neg
7976	pos
7977	neg
7978	neg
7979	pos
7980	neg
7981	pos
7982	pos
7983	neg
7984	pos
7985	pos
7986	neg
7987	pos
7988	neg
7989	pos
7990	neg
7991	neg
7992	pos
7993	neg
7994	neg
7995	neg
7996	pos
7997	pos
7998	neg
7999	neg
8000	pos
8001	neg
8002	neg
8003	neg
8004	pos
8005	neg
8006	pos
8007	neg
8008	neg
8009	pos
8010	neg
8011	pos
8012	pos
8013	pos
8014	pos
8015	neg
8016	pos
8017	neg
8018	pos
8019	neg
8020	neg
8021	pos
8022	neg
8023	pos
8024	neg
8025	pos
8026	neg
8027	pos
8028	pos
8029	pos
8030	neg
8031	neg
8032	pos
8033	pos
8034	pos
8035	pos
8036	pos
8037	pos
8038	neg
8039	pos
8040	pos
8041	neg
8042	neg
8043	neg
8044	neg
8045	pos
8046	pos
8047	neg
8048	pos
8049	neg
8050	neg
8051	pos
8052	pos
8053	neg
8054	neg
8055	neg
8056	pos
8057	neg
8058	pos
8059	pos
8060	neg
8061	neg
8062	neg
8063	neg
8064	neg
8065	neg
8066	pos
8067	pos
8068	pos
8069	pos
8070	pos
8071	pos
8072	pos
8073	pos
8074	pos
8075	pos
8076	pos
8077	pos
8078	neg
8079	pos
8080	neg
8081	pos
8082	neg
8083	neg
8084	neg
8085	neg
8086	pos
8087	neg
8088	neg
8089	pos
8090	neg
8091	pos
8092	pos
8093	neg
8094	neg
8095	neg
8096	pos
8097	pos
8098	pos
8099	pos
8100	pos
8101	neg
8102	pos
8103	neg
8104	neg
8105	pos
8106	pos
8107	neg
8108	neg
8109	neg
8110	neg
8111	neg
8112	pos
8113	pos
8114	neg
8115	pos
8116	pos
8117	pos
8118	pos
8119	neg
8120	neg
8121	pos
8122	neg
8123	neg
8124	pos
8125	pos
8126	neg
8127	pos
8128	neg
8129	pos
8130	pos
8131	neg
8132	pos
8133	neg
8134	neg
8135	neg
8136	neg
8137	pos
8138	pos
8139	pos
8140	neg
8141	pos
8142	neg
8143	neg
8144	neg
8145	pos
8146	pos
8147	neg
8148	pos
8149	neg
8150	neg
8151	neg
8152	neg
8153	neg
8154	pos
8155	pos
8156	neg
8157	neg
8158	neg
8159	pos
8160	neg
8161	pos
8162	pos
8163	pos
8164	neg
8165	pos
8166	neg
8167	neg
8168	neg
8169	neg
8170	pos
8171	pos
8172	pos
8173	pos
8174	neg
8175	neg
8176	neg
8177	pos
8178	pos
8179	neg
8180	pos
8181	pos
8182	neg
8183	pos
8184	pos
8185	pos
8186	neg
8187	pos
8188	neg
8189	pos
8190	neg
8191	neg
8192	pos
8193	pos
8194	pos
8195	pos
8196	pos
8197	neg
8198	neg
8199	pos
8200	neg
8201	pos
8202	neg
8203	pos
8204	pos
8205	pos
8206	neg
8207	neg
8208	neg
8209	neg
8210	pos
8211	pos
8212	pos
8213	pos
8214	pos
8215	neg
8216	neg
8217	pos
8218	neg
8219	pos
8220	neg
8221	pos
8222	neg
8223	neg
8224	pos
8225	pos
8226	neg
8227	pos
8228	neg
8229	neg
8230	neg
8231	neg
8232	pos
8233	neg
8234	pos
8235	pos
8236	pos
8237	neg
8238	pos
8239	neg
8240	neg
8241	neg
8242	neg
8243	pos
8244	pos
8245	neg
8246	neg
8247	pos
8248	pos
8249	pos
8250	pos
8251	pos
8252	neg
8253	pos
8254	pos
8255	pos
8256	pos
8257	pos
8258	pos
8259	neg
8260	neg
8261	pos
8262	pos
8263	pos
8264	neg
8265	neg
8266	pos
8267	pos
8268	pos
8269	neg
8270	pos
8271	neg
8272	neg
8273	pos
8274	pos
8275	neg
8276	pos
8277	pos
8278	neg
8279	neg
8280	pos
8281	pos
8282	neg
8283	pos
8284	neg
8285	neg
8286	neg
8287	pos
8288	neg
8289	neg
8290	pos
8291	pos
8292	neg
8293	pos
8294	pos
8295	pos
8296	pos
8297	pos
8298	pos
8299	neg
8300	pos
8301	pos
8302	neg
8303	neg
8304	pos
8305	neg
8306	pos
8307	pos
8308	pos
8309	neg
8310	neg
8311	neg
8312	neg
8313	pos
8314	pos
8315	pos
8316	neg
8317	pos
8318	pos
8319	pos
8320	pos
8321	neg
8322	neg
8323	neg
8324	neg
8325	neg
8326	pos
8327	pos
8328	neg
8329	pos
8330	neg
8331	neg
8332	pos
8333	pos
8334	pos
8335	neg
8336	pos
8337	neg
8338	pos
8339	pos
8340	neg
8341	neg
8342	pos
8343	neg
8344	neg
8345	pos
8346	pos
8347	neg
8348	pos
8349	neg
8350	neg
8351	neg
8352	pos
8353	neg
8354	pos
8355	pos
8356	neg
8357	neg
8358	pos
8359	neg
8360	neg
8361	pos
8362	pos
8363	neg
8364	pos
8365	pos
8366	pos
8367	pos
8368	pos
8369	pos
8370	neg
8371	pos
8372	neg
8373	pos
8374	pos
8375	pos
8376	pos
8377	pos
8378	neg
8379	neg
8380	pos
8381	neg
8382	pos
8383	neg
8384	pos
8385	neg
8386	pos
8387	neg
8388	neg
8389	pos
8390	pos
8391	pos
8392	pos
8393	neg
8394	neg
8395	neg
8396	neg
8397	neg
8398	pos
8399	neg
8400	neg
8401	pos
8402	pos
8403	neg
8404	neg
8405	pos
8406	pos
8407	pos
8408	neg
8409	pos
8410	pos
8411	neg
8412	neg
8413	pos
8414	pos
8415	pos
8416	pos
8417	neg
8418	pos
8419	pos
8420	neg
8421	neg
8422	neg
8423	neg
8424	pos
8425	neg
8426	neg
8427	pos
8428	neg
8429	neg
8430	pos
8431	pos
8432	pos
8433	pos
8434	neg
8435	neg
8436	pos
8437	neg
8438	neg
8439	neg
8440	pos
8441	neg
8442	neg
8443	pos
8444	neg
8445	neg
8446	pos
8447	neg
8448	neg
8449	neg
8450	neg
8451	neg
8452	neg
8453	pos
8454	neg
8455	pos
8456	neg
8457	neg
8458	neg
8459	neg
8460	neg
8461	neg
8462	neg
8463	pos
8464	neg
8465	neg
8466	neg
8467	pos
8468	pos
8469	pos
8470	neg
8471	pos
8472	neg
8473	pos
8474	pos
8475	pos
8476	pos
8477	pos
8478	pos
8479	pos
8480	neg
8481	neg
8482	neg
8483	pos
8484	pos
8485	neg
8486	neg
8487	pos
8488	pos
8489	neg
8490	pos
8491	neg
8492	pos
8493	pos
8494	neg
8495	neg
8496	pos
8497	pos
8498	pos
8499	pos
8500	neg
8501	pos
8502	pos
8503	pos
8504	neg
8505	neg
8506	neg
8507	neg
8508	pos
8509	neg
8510	pos
8511	pos
8512	pos
8513	neg
8514	pos
8515	pos
8516	pos
8517	neg
8518	pos
8519	pos
8520	neg
8521	pos
8522	pos
8523	pos
8524	pos
8525	neg
8526	neg
8527	neg
8528	pos
8529	neg
8530	pos
8531	pos
8532	pos
8533	neg
8534	neg
8535	pos
8536	pos
8537	pos
8538	neg
8539	pos
8540	pos
8541	pos
8542	pos
8543	pos
8544	pos
8545	neg
8546	pos
8547	pos
8548	neg
8549	pos
8550	pos
8551	neg
8552	neg
8553	pos
8554	pos
8555	pos
8556	pos
8557	neg
8558	neg
8559	pos
8560	pos
8561	neg
8562	neg
8563	neg
8564	neg
8565	pos
8566	pos
8567	neg
8568	neg
8569	pos
8570	pos
8571	pos
8572	pos
8573	neg
8574	neg
8575	neg
8576	neg
8577	pos
8578	pos
8579	pos
8580	pos
8581	neg
8582	pos
8583	pos
8584	neg
8585	neg
8586	neg
8587	pos
8588	pos
8589	neg
8590	pos
8591	neg
8592	neg
8593	neg
8594	neg
8595	neg
8596	neg
8597	neg
8598	neg
8599	pos
8600	pos
8601	pos
8602	neg
8603	pos
8604	pos
8605	neg
8606	pos
8607	neg
8608	pos
8609	neg
8610	pos
8611	pos
8612	neg
8613	neg
8614	pos
8615	pos
8616	pos
8617	neg
8618	pos
8619	neg
8620	pos
8621	neg
8622	neg
8623	pos
8624	neg
8625	pos
8626	pos
8627	neg
8628	pos
8629	neg
8630	neg
8631	pos
8632	neg
8633	neg
8634	neg
8635	pos
8636	neg
8637	neg
8638	neg
8639	neg
8640	pos
8641	pos
8642	neg
8643	pos
8644	neg
8645	pos
8646	neg
8647	neg
8648	pos
8649	neg
8650	pos
8651	neg
8652	pos
8653	pos
8654	neg
8655	neg
8656	pos
8657	pos
8658	neg
8659	neg
8660	pos
8661	pos
8662	neg
8663	pos
8664	neg
8665	pos
8666	neg
8667	neg
8668	pos
8669	neg
8670	pos
8671	neg
8672	neg
8673	pos
8674	pos
8675	neg
8676	pos
8677	neg
8678	neg
8679	neg
8680	neg
8681	pos
8682	pos
8683	neg
8684	pos
8685	neg
8686	neg
8687	pos
8688	pos
8689	pos
8690	neg
8691	pos
8692	pos
8693	neg
8694	neg
8695	pos
8696	pos
8697	pos
8698	pos
8699	pos
8700	pos
8701	pos
8702	pos
8703	pos
8704	pos
8705	pos
8706	pos
8707	pos
8708	pos
8709	pos
8710	pos
8711	neg
8712	pos
8713	pos
8714	pos
8715	neg
8716	pos
8717	neg
8718	neg
8719	neg
8720	pos
8721	pos
8722	neg
8723	pos
8724	pos
8725	pos
8726	neg
8727	pos
8728	neg
8729	pos
8730	neg
8731	neg
8732	neg
8733	pos
8734	pos
8735	pos
8736	pos
8737	pos
8738	neg
8739	neg
8740	neg
8741	pos
8742	pos
8743	pos
8744	neg
8745	neg
8746	pos
8747	neg
8748	pos
8749	neg
8750	neg
8751	pos
8752	pos
8753	pos
8754	pos
8755	pos
8756	pos
8757	neg
8758	neg
8759	pos
8760	pos
8761	pos
8762	pos
8763	pos
8764	pos
8765	neg
8766	neg
8767	neg
8768	pos
8769	neg
8770	pos
8771	neg
8772	pos
8773	neg
8774	neg
8775	neg
8776	pos
8777	pos
8778	pos
8779	pos
8780	pos
8781	neg
8782	neg
8783	pos
8784	neg
8785	pos
8786	pos
8787	pos
8788	pos
8789	neg
8790	pos
8791	pos
8792	pos
8793	pos
8794	pos
8795	pos
8796	neg
8797	pos
8798	pos
8799	pos
8800	neg
8801	neg
8802	neg
8803	pos
8804	pos
8805	neg
8806	neg
8807	pos
8808	neg
8809	neg
8810	neg
8811	pos
8812	neg
8813	pos
8814	pos
8815	pos
8816	neg
8817	pos
8818	pos
8819	neg
8820	neg
8821	pos
8822	pos
8823	pos
8824	neg
8825	pos
8826	neg
8827	neg
8828	pos
8829	neg
8830	pos
8831	neg
8832	neg
8833	neg
8834	pos
8835	pos
8836	pos
8837	pos
8838	neg
8839	pos
8840	neg
8841	pos
8842	neg
8843	neg
8844	pos
8845	neg
8846	pos
8847	neg
8848	pos
8849	neg
8850	neg
8851	pos
8852	neg
8853	neg
8854	neg
8855	pos
8856	neg
8857	neg
8858	neg
8859	neg
8860	pos
8861	neg
8862	pos
8863	neg
8864	neg
8865	neg
8866	neg
8867	pos
8868	neg
8869	pos
8870	pos
8871	pos
8872	pos
8873	neg
8874	pos
8875	neg
8876	pos
8877	neg
8878	pos
8879	neg
8880	pos
8881	pos
8882	pos
8883	neg
8884	pos
8885	pos
8886	neg
8887	neg
8888	pos
8889	neg
8890	pos
8891	pos
8892	pos
8893	neg
8894	neg
8895	neg
8896	pos
8897	neg
8898	neg
8899	pos
8900	pos
8901	neg
8902	pos
8903	neg
8904	pos
8905	pos
8906	pos
8907	neg
8908	pos
8909	pos
8910	neg
8911	pos
8912	neg
8913	pos
8914	neg
8915	neg
8916	neg
8917	pos
8918	neg
8919	neg
8920	pos
8921	pos
8922	neg
8923	pos
8924	neg
8925	pos
8926	neg
8927	pos
8928	neg
8929	neg
8930	neg
8931	neg
8932	neg
8933	neg
8934	pos
8935	neg
8936	neg
8937	neg
8938	neg
8939	neg
8940	pos
8941	neg
8942	neg
8943	pos
8944	neg
8945	neg
8946	neg
8947	pos
8948	pos
8949	neg
8950	neg
8951	neg
8952	neg
8953	pos
8954	pos
8955	neg
8956	pos
8957	pos
8958	neg
8959	neg
8960	neg
8961	pos
8962	neg
8963	neg
8964	neg
8965	pos
8966	pos
8967	pos
8968	neg
8969	pos
8970	neg
8971	neg
8972	neg
8973	neg
8974	neg
8975	neg
8976	neg
8977	neg
8978	pos
8979	pos
8980	neg
8981	neg
8982	neg
8983	neg
8984	neg
8985	neg
8986	pos
8987	neg
8988	pos
8989	pos
8990	neg
8991	pos
8992	neg
8993	neg
8994	neg
8995	pos
8996	neg
8997	pos
8998	neg
8999	neg
9000	pos
9001	neg
9002	neg
9003	neg
9004	pos
9005	pos
9006	neg
9007	pos
9008	pos
9009	neg
9010	neg
9011	pos
9012	neg
9013	neg
9014	pos
9015	neg
9016	neg
9017	pos
9018	neg
9019	neg
9020	pos
9021	neg
9022	pos
9023	neg
9024	pos
9025	pos
9026	pos
9027	pos
9028	neg
9029	pos
9030	pos
9031	neg
9032	pos
9033	pos
9034	neg
9035	pos
9036	neg
9037	neg
9038	pos
9039	pos
9040	neg
9041	pos
9042	neg
9043	pos
9044	pos
9045	pos
9046	pos
9047	pos
9048	neg
9049	neg
9050	neg
9051	neg
9052	neg
9053	neg
9054	pos
9055	neg
9056	neg
9057	neg
9058	pos
9059	neg
9060	pos
9061	neg
9062	neg
9063	pos
9064	pos
9065	neg
9066	pos
9067	pos
9068	neg
9069	pos
9070	neg
9071	neg
9072	pos
9073	neg
9074	pos
9075	neg
9076	neg
9077	pos
9078	neg
9079	pos
9080	neg
9081	neg
9082	pos
9083	neg
9084	neg
9085	pos
9086	neg
9087	pos
9088	pos
9089	neg
9090	neg
9091	neg
9092	neg
9093	pos
9094	neg
9095	neg
9096	neg
9097	neg
9098	neg
9099	neg
9100	pos
9101	pos
9102	pos
9103	neg
9104	neg
9105	pos
9106	pos
9107	neg
9108	neg
9109	pos
9110	pos
9111	neg
9112	pos
9113	neg
9114	neg
9115	neg
9116	neg
9117	pos
9118	neg
9119	pos
9120	pos
9121	pos
9122	neg
9123	neg
9124	neg
9125	pos
9126	pos
9127	pos
9128	pos
9129	neg
9130	pos
9131	pos
9132	neg
9133	pos
9134	neg
9135	pos
9136	neg
9137	neg
9138	pos
9139	neg
9140	neg
9141	neg
9142	neg
9143	pos
9144	neg
9145	neg
9146	pos
9147	pos
9148	pos
9149	neg
9150	neg
9151	pos
9152	pos
9153	neg
9154	pos
9155	neg
9156	pos
9157	pos
9158	neg
9159	pos
9160	pos
9161	neg
9162	pos
9163	neg
9164	pos
9165	neg
9166	pos
9167	pos
9168	pos
9169	pos
9170	neg
9171	pos
9172	pos
9173	neg
9174	pos
9175	neg
9176	neg
9177	neg
9178	pos
9179	neg
9180	pos
9181	pos
9182	pos
9183	pos
9184	neg
9185	neg
9186	neg
9187	neg
9188	neg
9189	pos
9190	pos
9191	pos
9192	neg
9193	pos
9194	neg
9195	pos
9196	neg
9197	pos
9198	neg
9199	pos
9200	pos
9201	neg
9202	neg
9203	neg
9204	pos
9205	pos
9206	pos
9207	neg
9208	neg
9209	pos
9210	neg
9211	pos
9212	pos
9213	pos
9214	neg
9215	neg
9216	pos
9217	pos
9218	neg
9219	pos
9220	pos
9221	pos
9222	neg
9223	neg
9224	pos
9225	pos
9226	neg
9227	neg
9228	neg
9229	pos
9230	neg
9231	neg
9232	pos
9233	pos
9234	pos
9235	pos
9236	neg
9237	pos
9238	neg
9239	pos
9240	pos
9241	neg
9242	neg
9243	neg
9244	neg
9245	neg
9246	neg
9247	pos
9248	pos
9249	pos
9250	neg
9251	pos
9252	pos
9253	neg
9254	neg
9255	pos
9256	neg
9257	pos
9258	neg
9259	neg
9260	neg
9261	neg
9262	pos
9263	neg
9264	neg
9265	pos
9266	pos
9267	pos
9268	neg
9269	neg
9270	pos
9271	pos
9272	neg
9273	pos
9274	pos
9275	pos
9276	pos
9277	pos
9278	pos
9279	neg
9280	neg
9281	pos
9282	neg
9283	neg
9284	neg
9285	pos
9286	neg
9287	pos
9288	neg
9289	pos
9290	neg
9291	neg
9292	pos
9293	pos
9294	neg
9295	neg
9296	pos
9297	pos
9298	pos
9299	pos
9300	pos
9301	pos
9302	pos
9303	neg
9304	neg
9305	neg
9306	neg
9307	pos
9308	neg
9309	pos
9310	pos
9311	neg
9312	pos
9313	neg
9314	neg
9315	pos
9316	pos
9317	neg
9318	pos
9319	pos
9320	pos
9321	pos
9322	neg
9323	neg
9324	pos
9325	pos
9326	pos
9327	neg
9328	pos
9329	pos
9330	neg
9331	pos
9332	neg
9333	pos
9334	pos
9335	pos
9336	pos
9337	neg
9338	pos
9339	neg
9340	neg
9341	neg
9342	pos
9343	pos
9344	pos
9345	pos
9346	pos
9347	pos
9348	neg
9349	pos
9350	neg
9351	neg
9352	pos
9353	pos
9354	neg
9355	pos
9356	neg
9357	neg
9358	pos
9359	pos
9360	pos
9361	pos
9362	pos
9363	neg
9364	neg
9365	neg
9366	pos
9367	neg
9368	neg
9369	pos
9370	pos
9371	neg
9372	pos
9373	pos
9374	pos
9375	neg
9376	pos
9377	pos
9378	neg
9379	neg
9380	neg
9381	neg
9382	pos
9383	pos
9384	neg
9385	neg
9386	neg
9387	pos
9388	neg
9389	neg
9390	neg
9391	neg
9392	neg
9393	neg
9394	neg
9395	pos
9396	neg
9397	neg
9398	pos
9399	neg
9400	pos
9401	neg
9402	pos
9403	pos
9404	neg
9405	pos
9406	pos
9407	pos
9408	pos
9409	pos
9410	neg
9411	neg
9412	pos
9413	pos
9414	pos
9415	pos
9416	pos
9417	pos
9418	neg
9419	neg
9420	neg
9421	pos
9422	neg
9423	pos
9424	pos
9425	neg
9426	pos
9427	pos
9428	neg
9429	pos
9430	pos
9431	pos
9432	neg
9433	neg
9434	neg
9435	pos
9436	neg
9437	pos
9438	pos
9439	neg
9440	neg
9441	pos
9442	pos
9443	neg
9444	pos
9445	pos
9446	neg
9447	neg
9448	neg
9449	pos
9450	pos
9451	pos
9452	neg
9453	pos
9454	neg
9455	neg
9456	pos
9457	pos
9458	pos
9459	neg
9460	pos
9461	pos
9462	pos
9463	pos
9464	neg
9465	neg
9466	neg
9467	pos
9468	neg
9469	pos
9470	pos
9471	pos
9472	neg
9473	pos
9474	pos
9475	pos
9476	neg
9477	pos
9478	pos
9479	neg
9480	pos
9481	pos
9482	neg
9483	pos
9484	pos
9485	neg
9486	neg
9487	pos
9488	neg
9489	pos
9490	pos
9491	neg
9492	neg
9493	neg
9494	pos
9495	neg
9496	pos
9497	pos
9498	pos
9499	neg
9500	neg
9501	neg
9502	pos
9503	neg
9504	neg
9505	neg
9506	neg
9507	pos
9508	pos
9509	pos
9510	neg
9511	pos
9512	neg
9513	neg
9514	neg
9515	neg
9516	neg
9517	neg
9518	pos
9519	neg
9520	pos
9521	pos
9522	pos
9523	pos
9524	pos
9525	neg
9526	neg
9527	pos
9528	pos
9529	neg
9530	pos
9531	neg
9532	neg
9533	pos
9534	pos
9535	neg
9536	neg
9537	neg
9538	neg
9539	pos
9540	neg
9541	pos
9542	pos
9543	pos
9544	pos
9545	pos
9546	neg
9547	pos
9548	pos
9549	neg
9550	pos
9551	pos
9552	pos
9553	neg
9554	neg
9555	pos
9556	neg
9557	pos
9558	pos
9559	pos
9560	pos
9561	pos
9562	neg
9563	pos
9564	neg
9565	pos
9566	neg
9567	neg
9568	pos
9569	pos
9570	neg
9571	pos
9572	neg
9573	pos
9574	neg
9575	neg
9576	pos
9577	neg
9578	pos
9579	neg
9580	neg
9581	neg
9582	neg
9583	neg
9584	neg
9585	pos
9586	neg
9587	neg
9588	neg
9589	neg
9590	neg
9591	pos
9592	pos
9593	pos
9594	pos
9595	pos
9596	pos
9597	neg
9598	pos
9599	neg
9600	neg
9601	neg
9602	pos
9603	pos
9604	pos
9605	neg
9606	neg
9607	pos
9608	pos
9609	pos
9610	pos
9611	pos
9612	pos
9613	pos
9614	pos
9615	neg
9616	neg
9617	pos
9618	pos
9619	pos
9620	pos
9621	neg
9622	pos
9623	pos
9624	neg
9625	pos
9626	neg
9627	neg
9628	pos
9629	pos
9630	neg
9631	neg
9632	pos
9633	neg
9634	pos
9635	pos
9636	pos
9637	neg
9638	neg
9639	pos
9640	pos
9641	pos
9642	pos
9643	neg
9644	neg
9645	pos
9646	neg
9647	pos
9648	pos
9649	neg
9650	neg
9651	pos
9652	pos
9653	pos
9654	neg
9655	neg
9656	pos
9657	neg
9658	pos
9659	pos
9660	neg
9661	pos
9662	pos
9663	pos
9664	pos
9665	pos
9666	neg
9667	neg
9668	neg
9669	pos
9670	pos
9671	neg
9672	pos
9673	pos
9674	neg
9675	pos
9676	pos
9677	pos
9678	neg
9679	pos
9680	neg
9681	pos
9682	pos
9683	neg
9684	neg
9685	pos
9686	pos
9687	neg
9688	pos
9689	neg
9690	neg
9691	neg
9692	pos
9693	pos
9694	neg
9695	pos
9696	neg
9697	neg
9698	pos
9699	neg
9700	neg
9701	pos
9702	pos
9703	pos
9704	pos
9705	pos
9706	pos
9707	neg
9708	pos
9709	pos
9710	neg
9711	pos
9712	neg
9713	pos
9714	pos
9715	pos
9716	pos
9717	neg
9718	pos
9719	neg
9720	pos
9721	neg
9722	pos
9723	pos
9724	pos
9725	neg
9726	pos
9727	neg
9728	pos
9729	pos
9730	pos
9731	pos
9732	pos
9733	pos
9734	neg
9735	pos
9736	neg
9737	neg
9738	neg
9739	neg
9740	neg
9741	pos
9742	neg
9743	neg
9744	neg
9745	pos
9746	pos
9747	neg
9748	pos
9749	pos
9750	neg
9751	neg
9752	pos
9753	pos
9754	pos
9755	pos
9756	neg
9757	neg
9758	pos
9759	pos
9760	pos
9761	pos
9762	pos
9763	neg
9764	pos
9765	neg
9766	neg
9767	pos
9768	neg
9769	pos
9770	neg
9771	pos
9772	neg
9773	neg
9774	pos
9775	neg
9776	neg
9777	pos
9778	pos
9779	neg
9780	pos
9781	pos
9782	pos
9783	neg
9784	neg
9785	pos
9786	neg
9787	neg
9788	neg
9789	neg
9790	neg
9791	neg
9792	neg
9793	neg
9794	pos
9795	pos
9796	neg
9797	pos
9798	neg
9799	pos
9800	neg
9801	pos
9802	pos
9803	pos
9804	pos
9805	pos
9806	neg
9807	pos
9808	pos
9809	neg
9810	pos
9811	neg
9812	neg
9813	pos
9814	pos
9815	neg
9816	pos
9817	pos
9818	pos
9819	neg
9820	neg
9821	pos
9822	pos
9823	neg
9824	neg
9825	pos
9826	neg
9827	pos
9828	pos
9829	pos
9830	neg
9831	neg
9832	neg
9833	neg
9834	pos
9835	pos
9836	neg
9837	neg
9838	neg
9839	pos
9840	neg
9841	pos
9842	neg
9843	pos
9844	pos
9845	neg
9846	neg
9847	neg
9848	pos
9849	neg
9850	pos
9851	pos
9852	neg
9853	pos
9854	neg
9855	pos
9856	neg
9857	pos
9858	pos
9859	pos
9860	pos
9861	pos
9862	pos
9863	pos
9864	pos
9865	pos
9866	pos
9867	pos
9868	pos
9869	pos
9870	pos
9871	pos
9872	neg
9873	neg
9874	pos
9875	neg
9876	neg
9877	pos
9878	neg
9879	pos
9880	pos
9881	pos
9882	neg
9883	neg
9884	pos
9885	neg
9886	pos
9887	neg
9888	pos
9889	neg
9890	pos
9891	pos
9892	pos
9893	neg
9894	pos
9895	pos
9896	neg
9897	pos
9898	pos
9899	neg
9900	neg
9901	neg
9902	neg
9903	pos
9904	neg
9905	neg
9906	neg
9907	neg
9908	neg
9909	pos
9910	pos
9911	neg
9912	neg
9913	pos
9914	pos
9915	neg
9916	pos
9917	neg
9918	pos
9919	pos
9920	pos
9921	neg
9922	pos
9923	neg
9924	neg
9925	pos
9926	neg
9927	pos
9928	neg
9929	neg
9930	neg
9931	neg
9932	pos
9933	pos
9934	neg
9935	neg
9936	neg
9937	neg
9938	pos
9939	pos
9940	neg
9941	pos
9942	pos
9943	pos
9944	neg
9945	pos
9946	pos
9947	neg
9948	pos
9949	pos
9950	pos
9951	pos
9952	neg
9953	neg
9954	neg
9955	neg
9956	pos
9957	neg
9958	pos
9959	neg
9960	pos
9961	neg
9962	pos
9963	pos
9964	pos
9965	pos
9966	pos
9967	pos
9968	pos
9969	neg
9970	pos
9971	neg
9972	neg
9973	neg
9974	neg
9975	neg
9976	neg
9977	neg
9978	pos
9979	neg
9980	neg
9981	neg
9982	pos
9983	pos
9984	pos
9985	pos
9986	pos
9987	pos
9988	neg
9989	pos
